r,v,Nv,Nvib,Et_i,θi,θorient,vib_phase,xi,yi,mN,mO
1.105220189,-1.12E-02,,,,,,,,,,
1.108234447,6.50E-02,,,,,,,,,,
1.119006177,0.127429962,,,,,,,,,,
1.135346015,0.164971912,,,,,,,,,,
1.154244599,0.173940268,,,,,,,,,,
1.172653972,0.156860196,,,,,,,,,,
1.188010269,0.119523609,,,,,,,,,,
1.198452176,6.86E-02,,,,,,,,,,
1.202846428,1.06E-02,,,,,,,,,,
1.200746308,-4.85E-02,,,,,,,,,,
1.192363136,-0.102620181,,,,,,,,,,
1.178580625,-0.1455514,,,,,,,,,,
1.160998149,-0.170588217,,,,,,,,,,
1.141941622,-0.17141098,,,,,,,,,,
1.124329512,-0.143994274,,,,,,,,,,
1.111264961,-8.95E-02,,,,,,,,,,
1.105324733,-1.65E-02,,,,,,,,,,
1.107762851,6.00E-02,,,,,,,,,,
1.118058204,0.123855704,,,,,,,,,,
1.134107593,0.163308218,,,,,,,,,,
1.152931229,0.174210577,,,,,,,,,,
1.171463356,0.158753481,,,,,,,,,,
1.187096915,0.122593763,,,,,,,,,,
1.197920167,7.24E-02,,,,,,,,,,
1.202751035,1.47E-02,,,,,,,,,,
1.201097045,-4.45E-02,,,,,,,,,,
1.193124436,-9.92E-02,,,,,,,,,,
1.179669532,-0.14310165,,,,,,,,,,
1.162281398,-0.169579315,,,,,,,,,,
1.143237995,-0.172232248,,,,,,,,,,
1.125426492,-0.146790664,,,,,,,,,,
1.111957145,-9.40E-02,,,,,,,,,,
1.105469419,-2.18E-02,,,,,,,,,,
1.107328863,5.50E-02,,,,,,,,,,
1.117137643,0.120163627,,,,,,,,,,
1.132882238,0.161507655,,,,,,,,,,
1.151616292,0.174355579,,,,,,,,,,
1.170258824,0.160549057,,,,,,,,,,
1.186160646,0.125598073,,,,,,,,,,
1.197359701,7.62E-02,,,,,,,,,,
1.202624884,1.88E-02,,,,,,,,,,
1.201417801,-4.05E-02,,,,,,,,,,
1.193859669,-9.57E-02,,,,,,,,,,
1.180739646,-0.140569855,,,,,,,,,,
1.163556608,-0.168457581,,,,,,,,,,
1.144540057,-0.1729194,,,,,,,,,,
1.126544072,-0.149455254,,,,,,,,,,
1.112682685,-9.83E-02,,,,,,,,,,
1.105654095,-2.71E-02,,,,,,,,,,
1.106932929,4.99E-02,,,,,,,,,,
1.116245371,0.116356422,,,,,,,,,,
1.131670984,0.1595704,,,,,,,,,,
1.150300737,0.174373804,,,,,,,,,,
1.16904112,0.162244794,,,,,,,,,,
1.185201967,0.128534365,,,,,,,,,,
1.196771053,7.99E-02,,,,,,,,,,
1.202468033,2.28E-02,,,,,,,,,,
1.201708424,-3.65E-02,,,,,,,,,,
1.194568462,-9.22E-02,,,,,,,,,,
1.181790356,-0.137958215,,,,,,,,,,
1.164822935,-0.167224959,,,,,,,,,,
1.145846801,-0.173473319,,,,,,,,,,
1.127681254,-0.151986827,,,,,,,,,,
1.113440858,-0.102624885,,,,,,,,,,
1.105878567,-3.24E-02,,,,,,,,,,
1.106575459,4.48E-02,,,,,,,,,,
1.115382249,0.112436959,,,,,,,,,,
1.13047486,0.157496784,,,,,,,,,,
1.148985528,0.174263856,,,,,,,,,,
1.167811007,0.163838584,,,,,,,,,,
1.184221399,0.131400455,,,,,,,,,,
1.196154512,8.36E-02,,,,,,,,,,
1.202280555,2.69E-02,,,,,,,,,,
1.201968776,-3.25E-02,,,,,,,,,,
1.195250457,-8.86E-02,,,,,,,,,,
1.182821069,-0.135268932,,,,,,,,,,
1.166079552,-0.16588343,,,,,,,,,,
1.147157224,-0.173894992,,,,,,,,,,
1.12883703,-0.154384343,,,,,,,,,,
1.114230915,-0.106800146,,,,,,,,,,
1.106142602,-3.76E-02,,,,,,,,,,
1.106256824,3.96E-02,,,,,,,,,,
1.11454911,0.108408291,,,,,,,,,,
1.129294892,0.155287292,,,,,,,,,,
1.147671636,0.174024427,,,,,,,,,,
1.16656926,0.165328342,,,,,,,,,,
1.183219479,0.134194155,,,,,,,,,,
1.195510383,8.72E-02,,,,,,,,,,
1.202062538,3.09E-02,,,,,,,,,,
1.202198736,-2.85E-02,,,,,,,,,,
1.195905314,-8.50E-02,,,,,,,,,,
1.183831207,-0.132504204,,,,,,,,,,
1.167325643,-0.164435011,,,,,,,,,,
1.148470332,-0.17418551,,,,,,,,,,
1.130010385,-0.156646925,,,,,,,,,,
1.115052078,-0.110870746,,,,,,,,,,
1.106445922,-4.28E-02,,,,,,,,,,
1.105977357,3.44E-02,,,,,,,,,,
1.113746766,0.104273647,,,,,,,,,,
1.128132105,0.152942569,,,,,,,,,,
1.146360042,0.173654296,,,,,,,,,,
1.165316673,0.166712009,,,,,,,,,,
1.182196763,0.136913272,,,,,,,,,,
1.194838985,9.08E-02,,,,,,,,,,
1.201814084,3.49E-02,,,,,,,,,,
1.202398195,-2.44E-02,,,,,,,,,,
1.196532705,-8.13E-02,,,,,,,,,,
1.184820209,-0.129666226,,,,,,,,,,
1.168560409,-0.16288175,,,,,,,,,,
1.149785142,-0.174346057,,,,,,,,,,
1.131200299,-0.158773865,,,,,,,,,,
1.115903547,-0.114833386,,,,,,,,,,
1.106788212,-4.79E-02,,,,,,,,,,
1.105737348,2.92E-02,,,,,,,,,,
1.112976006,0.100036435,,,,,,,,,,
1.126987514,0.150463425,,,,,,,,,,
1.145051738,0.173152335,,,,,,,,,,
1.164054054,0.167987555,,,,,,,,,,
1.181153821,0.139555606,,,,,,,,,,
1.194140654,9.43E-02,,,,,,,,,,
1.201535311,3.90E-02,,,,,,,,,,
1.20256706,-2.04E-02,,,,,,,,,,
1.197132321,-7.76E-02,,,,,,,,,,
1.185787531,-0.126757189,,,,,,,,,,
1.169783068,-0.161225721,,,,,,,,,,
1.151100676,-0.174377908,,,,,,,,,,
1.132405746,-0.160764615,,,,,,,,,,
1.116784495,-0.118684944,,,,,,,,,,
1.107169117,-5.30E-02,,,,,,,,,,
1.105537048,2.39E-02,,,,,,,,,,
1.112237588,9.57E-02,,,,,,,,,,
1.125862132,0.147850836,,,,,,,,,,
1.143747721,0.172517515,,,,,,,,,,
1.162782226,0.169152986,,,,,,,,,,
1.18009124,0.142118959,,,,,,,,,,
1.193415741,9.78E-02,,,,,,,,,,
1.201226348,4.29E-02,,,,,,,,,,
1.202705252,-1.63E-02,,,,,,,,,,
1.197703866,-7.39E-02,,,,,,,,,,
1.186732644,-0.123779279,,,,,,,,,,
1.170992853,-0.159469025,,,,,,,,,,
1.152415969,-0.174282426,,,,,,,,,,
1.133625696,-0.162618784,,,,,,,,,,
1.117694071,-0.122422476,,,,,,,,,,
1.107588241,-5.81E-02,,,,,,,,,,
1.105376667,1.86E-02,,,,,,,,,,
1.111532245,9.13E-02,,,,,,,,,,
1.124756959,0.14510595,,,,,,,,,,
1.142448997,0.171748913,,,,,,,,,,
1.161502026,0.170206342,,,,,,,,,,
1.179009626,0.144601129,,,,,,,,,,
1.192664612,0.101282017,,,,,,,,,,
1.200887343,4.69E-02,,,,,,,,,,
1.202812707,-1.22E-02,,,,,,,,,,
1.198247061,-7.01E-02,,,,,,,,,,
1.187655039,-0.120734674,,,,,,,,,,
1.172189011,-0.157613782,,,,,,,,,,
1.153730066,-0.174061051,,,,,,,,,,
1.134859119,-0.164336136,,,,,,,,,,
1.118631406,-0.126043223,,,,,,,,,,
1.108045152,-6.30E-02,,,,,,,,,,
1.105256374,1.33E-02,,,,,,,,,,
1.110860683,8.67E-02,,,,,,,,,,
1.12367299,0.142230087,,,,,,,,,,
1.141156579,0.170845712,,,,,,,,,,
1.160214309,0.171145705,,,,,,,,,,
1.177909598,0.146999915,,,,,,,,,,
1.191887651,0.104680071,,,,,,,,,,
1.200518455,5.09E-02,,,,,,,,,,
1.202889374,-8.12E-03,,,,,,,,,,
1.198761641,-6.63E-02,,,,,,,,,,
1.188554218,-0.117625545,,,,,,,,,,
1.173370807,-0.155662134,,,,,,,,,,
1.155042023,-0.173715302,,,,,,,,,,
1.136104983,-0.165916582,,,,,,,,,,
1.119595609,-0.129544605,,,,,,,,,,
1.108539379,-6.80E-02,,,,,,,,,,
1.105176295,7.95E-03,,,,,,,,,,
1.110223573,8.21E-02,,,,,,,,,,
1.122611207,0.139224743,,,,,,,,,,
1.139871486,0.169807214,,,,,,,,,,
1.15891994,0.171969201,,,,,,,,,,
1.176791794,0.14931312,,,,,,,,,,
1.191085256,0.108024254,,,,,,,,,,
1.200119861,5.48E-02,,,,,,,,,,
1.202935218,-4.03E-03,,,,,,,,,,
1.199247357,-6.25E-02,,,,,,,,,,
1.189429705,-0.114454054,,,,,,,,,,
1.174537523,-0.153616234,,,,,,,,,,
1.156350907,-0.173246767,,,,,,,,,,
1.137362253,-0.167360177,,,,,,,,,,
1.12058577,-0.132924226,,,,,,,,,,
1.109070415,-7.28E-02,,,,,,,,,,
1.105136513,2.60E-03,,,,,,,,,,
1.109621559,7.74E-02,,,,,,,,,,
1.12157258,0.136091593,,,,,,,,,,
1.138594739,0.168632836,,,,,,,,,,
1.157619802,0.172675007,,,,,,,,,,
1.175656869,0.15153855,,,,,,,,,,
1.19025784,0.111312445,,,,,,,,,,
1.199691749,5.87E-02,,,,,,,,,,
1.202950218,5.65E-05,,,,,,,,,,
1.199703974,-5.86E-02,,,,,,,,,,
1.190281037,-0.111222353,,,,,,,,,,
1.175688455,-0.151478252,,,,,,,,,,
1.157655798,-0.1726571,,,,,,,,,,
1.138629898,-0.168667118,,,,,,,,,,
1.121600961,-0.136179874,,,,,,,,,,
1.109637718,-7.76E-02,,,,,,,,,,
1.10513707,-2.75E-03,,,,,,,,,,
1.109055251,7.27E-02,,,,,,,,,,
1.120558068,0.132832492,,,,,,,,,,
1.137327366,0.167322123,,,,,,,,,,
1.156314788,0.173261349,,,,,,,,,,
1.174505491,0.153674016,,,,,,,,,,
1.189405835,0.114542511,,,,,,,,,,
1.199234325,6.26E-02,,,,,,,,,,
1.202934366,4.15E-03,,,,,,,,,,
1.200131273,-5.47E-02,,,,,,,,,,
1.191107767,-0.107932586,,,,,,,,,,
1.176822916,-0.149250368,,,,,,,,,,
1.158955789,-0.171948018,,,,,,,,,,
1.13990689,-0.169837734,,,,,,,,,,
1.122640241,-0.139309516,,,,,,,,,,
1.11024071,-8.23E-02,,,,,,,,,,
1.105177966,-8.09E-03,,,,,,,,,,
1.108525225,6.78E-02,,,,,,,,,,
1.119568612,0.129449475,,,,,,,,,,
1.136070397,0.165874748,,,,,,,,,,
1.155005806,0.173726513,,,,,,,,,,
1.17333835,0.15571734,,,,,,,,,,
1.188529687,0.117712309,,,,,,,,,,
1.198747808,6.64E-02,,,,,,,,,,
1.20288767,8.23E-03,,,,,,,,,,
1.200529049,-5.08E-02,,,,,,,,,,
1.191909465,-0.104586885,,,,,,,,,,
1.177940237,-0.146934768,,,,,,,,,,
1.160249986,-0.171121295,,,,,,,,,,
1.141192199,-0.170872486,,,,,,,,,,
1.12370265,-0.142311304,,,,,,,,,,
1.11087878,-8.69E-02,,,,,,,,,,
1.105259159,-1.34E-02,,,,,,,,,,
1.108032022,6.29E-02,,,,,,,,,,
1.11860514,0.125944762,,,,,,,,,,
1.134824864,0.164290519,,,,,,,,,,
1.153693778,0.174068847,,,,,,,,,,
1.172156147,0.157666354,,,,,,,,,,
1.187629859,0.120819684,,,,,,,,,,
1.198232434,7.02E-02,,,,,,,,,,
1.202810151,1.23E-02,,,,,,,,,,
1.200897113,-4.68E-02,,,,,,,,,,
1.192685717,-0.101187373,,,,,,,,,,
1.179039765,-0.144533648,,,,,,,,,,
1.161537507,-0.170178757,,,,,,,,,,
1.142484805,-0.171771956,,,,,,,,,,
1.124787218,-0.145183567,,,,,,,,,,
1.111551286,-9.14E-02,,,,,,,,,,
1.105380561,-1.88E-02,,,,,,,,,,
1.107576149,5.79E-02,,,,,,,,,,
1.11766856,0.122320752,,,,,,,,,,
1.133591799,0.162569385,,,,,,,,,,
1.152379635,0.174286763,,,,,,,,,,
1.170959602,0.159518902,,,,,,,,,,
1.186706831,0.123862475,,,,,,,,,,
1.197688452,7.40E-02,,,,,,,,,,
1.202701846,1.64E-02,,,,,,,,,,
1.20123529,-4.28E-02,,,,,,,,,,
1.193436127,-9.77E-02,,,,,,,,,,
1.180120861,-0.142049205,,,,,,,,,,
1.162817487,-0.169122278,,,,,,,,,,
1.143783689,-0.17253685,,,,,,,,,,
1.125892963,-0.147924814,,,,,,,,,,
1.112257552,-9.58E-02,,,,,,,,,,
1.105542047,-2.41E-02,,,,,,,,,,
1.107158076,5.29E-02,,,,,,,,,,
1.116759762,0.118580031,,,,,,,,,,
1.132372235,0.160711437,,,,,,,,,,
1.151064322,0.174378745,,,,,,,,,,
1.169749452,0.161272845,,,,,,,,,,
1.185761096,0.126838511,,,,,,,,,,
1.197116127,7.77E-02,,,,,,,,,,
1.202562805,2.05E-02,,,,,,,,,,
1.20154342,-3.88E-02,,,,,,,,,,
1.19416031,-9.42E-02,,,,,,,,,,
1.181182907,-0.139483641,,,,,,,,,,
1.164089072,-0.167953778,,,,,,,,,,
1.145087838,-0.173167986,,,,,,,,,,
1.12701889,-0.15053373,,,,,,,,,,
1.112996873,-0.10015487,,,,,,,,,,
1.105743447,-2.93E-02,,,,,,,,,,
1.106778233,4.78E-02,,,,,,,,,,
1.115879618,0.114725364,,,,,,,,,,
1.131167204,0.158716918,,,,,,,,,,
1.149748795,0.174343356,,,,,,,,,,
1.168526448,0.162926062,,,,,,,,,,
1.184793168,0.129745613,,,,,,,,,,
1.19651574,8.14E-02,,,,,,,,,,
1.202393094,2.45E-02,,,,,,,,,,
1.201821358,-3.48E-02,,,,,,,,,,
1.194857901,-9.07E-02,,,,,,,,,,
1.182225298,-0.136839155,,,,,,,,,,
1.165351425,-0.166675217,,,,,,,,,,
1.146396246,-0.17366629,,,,,,,,,,
1.128163997,-0.153009172,,,,,,,,,,
1.113768517,-0.104389295,,,,,,,,,,
1.10598455,-3.46E-02,,,,,,,,,,
1.106437015,4.27E-02,,,,,,,,,,
1.115028976,0.110759698,,,,,,,,,,
1.129977734,0.156586222,,,,,,,,,,
1.148434019,0.174179234,,,,,,,,,,
1.167291357,0.164476454,,,,,,,,,,
1.183803575,0.132581596,,,,,,,,,,
1.195887585,8.51E-02,,,,,,,,,,
1.202192791,2.86E-02,,,,,,,,,,
1.202068972,-3.08E-02,,,,,,,,,,
1.19552855,-8.71E-02,,,,,,,,,,
1.183247447,-0.134117948,,,,,,,,,,
1.166603723,-0.165288591,,,,,,,,,,
1.147707917,-0.174032794,,,,,,,,,,
1.129327273,-0.155350168,,,,,,,,,,
1.114571722,-0.108521055,,,,,,,,,,
1.106265104,-3.98E-02,,,,,,,,,,
1.106134776,3.75E-02,,,,,,,,,,
1.114208661,0.10668616,,,,,,,,,,
1.128804851,0.1543199,,,,,,,,,,
1.147120972,0.173885108,,,,,,,,,,
1.166044965,0.165921946,,,,,,,,,,
1.182792861,0.13534427,,,,,,,,,,
1.195231975,8.87E-02,,,,,,,,,,
1.20196199,3.26E-02,,,,,,,,,,
1.202286146,-2.68E-02,,,,,,,,,,
1.196171921,-8.35E-02,,,,,,,,,,
1.184248784,-0.131322218,,,,,,,,,,
1.167845159,-0.16379593,,,,,,,,,,
1.149021858,-0.174268628,,,,,,,,,,
1.1305077,-0.157555913,,,,,,,,,,
1.115405701,-0.112546748,,,,,,,,,,
1.106584817,-4.50E-02,,,,,,,,,,
1.105871832,3.22E-02,,,,,,,,,,
1.113419475,0.102508055,,,,,,,,,,
1.127649575,0.151918668,,,,,,,,,,
1.145810637,0.173459794,,,,,,,,,,
1.164788069,0.167260493,,,,,,,,,,
1.181761587,0.138031437,,,,,,,,,,
1.194549234,9.23E-02,,,,,,,,,,
1.201700799,3.66E-02,,,,,,,,,,
1.202472779,-2.27E-02,,,,,,,,,,
1.196787695,-7.98E-02,,,,,,,,,,
1.185228755,-0.128454159,,,,,,,,,,
1.16907494,-0.162199295,,,,,,,,,,
1.15033709,-0.174375016,,,,,,,,,,
1.131704256,-0.159625767,,,,,,,,,,
1.11626964,-0.116463149,,,,,,,,,,
1.106943355,-5.01E-02,,,,,,,,,,
1.105648456,2.70E-02,,,,,,,,,,
1.112662194,9.82E-02,,,,,,,,,,
1.126512922,0.149383404,,,,,,,,,,
1.144504009,0.172902206,,,,,,,,,,
1.163521485,0.168490077,,,,,,,,,,
1.180710333,0.1406409,,,,,,,,,,
1.193839706,9.58E-02,,,,,,,,,,
1.201409342,4.06E-02,,,,,,,,,,
1.202628783,-1.86E-02,,,,,,,,,,
1.197375568,-7.61E-02,,,,,,,,,,
1.186186822,-0.125515958,,,,,,,,,,
1.17029229,-0.16050077,,,,,,,,,,
1.15165264,-0.174353269,,,,,,,,,,
1.132915914,-0.161559248,,,,,,,,,,
1.117162705,-0.120267211,,,,,,,,,,
1.107340346,-5.52E-02,,,,,,,,,,
1.105464883,2.17E-02,,,,,,,,,,
1.111937567,9.39E-02,,,,,,,,,,
1.125395897,0.146715155,,,,,,,,,,
1.14320209,0.172211359,,,,,,,,,,
1.162246041,0.169608719,,,,,,,,,,
1.179639691,0.143170457,,,,,,,,,,
1.193103748,9.93E-02,,,,,,,,,,
1.201087756,4.46E-02,,,,,,,,,,
1.202754085,-1.46E-02,,,,,,,,,,
1.197935251,-7.23E-02,,,,,,,,,,
1.187122464,-0.122509799,,,,,,,,,,
1.171496447,-0.158702466,,,,,,,,,,
1.152967547,-0.174204784,,,,,,,,,,
1.134141643,-0.163356031,,,,,,,,,,
1.118084036,-0.123956067,,,,,,,,,,
1.10777538,-6.02E-02,,,,,,,,,,
1.105321304,1.64E-02,,,,,,,,,,
1.111246314,8.94E-02,,,,,,,,,,
1.124299501,0.143915142,,,,,,,,,,
1.141905889,0.171386374,,,,,,,,,,
1.160962583,0.170614476,,,,,,,,,,
1.178550274,0.145617908,,,,,,,,,,
1.192341733,0.10271422,,,,,,,,,,
1.200736192,4.86E-02,,,,,,,,,,
1.202848627,-1.05E-02,,,,,,,,,,
1.198466471,-6.85E-02,,,,,,,,,,
1.188035177,-0.119437857,,,,,,,,,,
1.172686668,-0.156806511,,,,,,,,,,
1.154280861,-0.173931034,,,,,,,,,,
1.135380412,-0.165015941,,,,,,,,,,
1.119032754,-0.127527034,,,,,,,,,,
1.108248008,-6.51E-02,,,,,,,,,,
1.105217871,1.10E-02,,,,,,,,,,
1.110589127,8.48E-02,,,,,,,,,,
1.123224722,0.140984758,,,,,,,,,,
1.14061642,0.170426483,,,,,,,,,,
1.159671968,0.171505448,,,,,,,,,,
1.177442709,0.147981053,,,,,,,,,,
1.19155405,0.106089928,,,,,,,,,,
1.200354817,5.25E-02,,,,,,,,,,
1.202912364,-6.41E-03,,,,,,,,,,
1.19896897,-6.47E-02,,,,,,,,,,
1.188924473,-0.116302298,,,,,,,,,,
1.173862223,-0.154815053,,,,,,,,,,
1.155591641,-0.173533568,,,,,,,,,,
1.136631187,-0.166538951,,,,,,,,,,
1.12000796,-0.130977608,,,,,,,,,,
1.108757743,-7.00E-02,,,,,,,,,,
1.105154692,5.70E-03,,,,,,,,,,
1.109966667,8.02E-02,,,,,,,,,,
1.122172537,0.137925574,,,,,,,,,,
1.139334704,0.169331035,,,,,,,,,,
1.15837507,0.172279782,,,,,,,,,,
1.176317641,0.150257696,,,,,,,,,,
1.190741105,0.109410877,,,,,,,,,,
1.199943813,5.64E-02,,,,,,,,,,
1.202945268,-2.32E-03,,,,,,,,,,
1.199442504,-6.08E-02,,,,,,,,,,
1.18978988,-0.113105282,,,,,,,,,,
1.175022401,-0.152730252,,,,,,,,,,
1.156898961,-0.173014002,,,,,,,,,,
1.137892936,-0.167925177,,,,,,,,,,
1.121008737,-0.13430547,,,,,,,,,,
1.109304065,-7.48E-02,,,,,,,,,,
1.105131834,3.56E-04,,,,,,,,,,
1.109379562,7.55E-02,,,,,,,,,,
1.121143913,0.13473934,,,,,,,,,,
1.138061765,0.168099501,,,,,,,,,,
1.157072777,0.172935675,,,,,,,,,,
1.17517573,0.152445644,,,,,,,,,,
1.189903319,0.11267494,,,,,,,,,,
1.199503377,6.03E-02,,,,,,,,,,
1.202947323,1.77E-03,,,,,,,,,,
1.199886845,-5.70E-02,,,,,,,,,,
1.190630943,-0.109848957,,,,,,,,,,
1.176166504,-0.150554282,,,,,,,,,,
1.158201906,-0.172374018,,,,,,,,,,
1.139164628,-0.16917487,,,,,,,,,,
1.122034151,-0.137508485,,,,,,,,,,
1.109886414,-7.96E-02,,,,,,,,,,
1.105149319,-4.99E-03,,,,,,,,,,
1.108828409,7.06E-02,,,,,,,,,,
1.1201398,0.131427987,,,,,,,,,,
1.136798632,0.166731478,,,,,,,,,,
1.155765987,0.173471378,,,,,,,,,,
1.174017653,0.154542713,,,,,,,,,,
1.189041128,0.115879979,,,,,,,,,,
1.199033718,6.42E-02,,,,,,,,,,
1.202918527,5.86E-03,,,,,,,,,,
1.200301781,-5.30E-02,,,,,,,,,,
1.191447221,-0.106535462,,,,,,,,,,
1.177293855,-0.148289327,,,,,,,,,,
1.159499574,-0.171615357,,,,,,,,,,
1.140445235,-0.170288415,,,,,,,,,,
1.123083253,-0.140584696,,,,,,,,,,
1.110504201,-8.42E-02,,,,,,,,,,
1.105207131,-1.03E-02,,,,,,,,,,
1.10831377,6.58E-02,,,,,,,,,,
1.119161135,0.127993628,,,,,,,,,,
1.135546336,0.165226697,,,,,,,,,,
1.154455614,0.173885202,,,,,,,,,,
1.172844106,0.156546729,,,,,,,,,,
1.188154987,0.119023848,,,,,,,,,,
1.198535064,6.80E-02,,,,,,,,,,
1.202858895,9.95E-03,,,,,,,,,,
1.200687112,-4.91E-02,,,,,,,,,,
1.192238292,-0.103166925,,,,,,,,,,
1.178403788,-0.145937577,,,,,,,,,,
1.160791076,-0.170739814,,,,,,,,,,
1.14173373,-0.171266327,,,,,,,,,,
1.124155079,-0.143532329,,,,,,,,,,
1.1111568,-8.88E-02,,,,,,,,,,
1.105305208,-1.57E-02,,,,,,,,,,
1.107836171,6.08E-02,,,,,,,,,,
1.118208837,0.124438556,,,,,,,,,,
1.134305908,0.163585022,,,,,,,,,,
1.153142584,0.17417552,,,,,,,,,,
1.171655796,0.158455529,,,,,,,,,,
1.187245365,0.122104388,,,,,,,,,,
1.198007655,7.18E-02,,,,,,,,,,
1.202768454,1.40E-02,,,,,,,,,,
1.201042657,-4.51E-02,,,,,,,,,,
1.193003749,-9.97E-02,,,,,,,,,,
1.179495659,-0.143501228,,,,,,,,,,
1.162075538,-0.169749237,,,,,,,,,,
1.143029094,-0.172109238,,,,,,,,,,
1.125248653,-0.146349792,,,,,,,,,,
1.111843555,-9.33E-02,,,,,,,,,,
1.105443447,-2.10E-02,,,,,,,,,,
1.107396103,5.58E-02,,,,,,,,,,
1.117283807,0.120765251,,,,,,,,,,
1.133078383,0.161806463,,,,,,,,,,
1.151827834,0.174340777,,,,,,,,,,
1.170453453,0.160266963,,,,,,,,,,
1.186312748,0.125119435,,,,,,,,,,
1.197451747,7.56E-02,,,,,,,,,,
1.202647246,1.81E-02,,,,,,,,,,
1.201368245,-4.12E-02,,,,,,,,,,
1.193743199,-9.63E-02,,,,,,,,,,
1.180568837,-0.140982479,,,,,,,,,,
1.163352098,-0.168645519,,,,,,,,,,
1.144330309,-0.172817903,,,,,,,,,,
1.126362987,-0.149035664,,,,,,,,,,
1.112563778,-9.77E-02,,,,,,,,,,
1.105621703,-2.63E-02,,,,,,,,,,
1.10699402,5.08E-02,,,,,,,,,,
1.116386927,0.116976372,,,,,,,,,,
1.131864791,0.159891174,,,,,,,,,,
1.150512315,0.174379486,,,,,,,,,,
1.169237816,0.1619789,,,,,,,,,,
1.185357639,0.128066813,,,,,,,,,,
1.196867613,7.93E-02,,,,,,,,,,
1.202495327,2.22E-02,,,,,,,,,,
1.201663724,-3.72E-02,,,,,,,,,,
1.194456269,-9.28E-02,,,,,,,,,,
1.181622708,-0.138383532,,,,,,,,,,
1.164619911,-0.167430598,,,,,,,,,,
1.145636368,-0.173393185,,,,,,,,,,
1.127497084,-0.151588705,,,,,,,,,,
1.113316752,-0.101943855,,,,,,,,,,
1.10583979,-3.15E-02,,,,,,,,,,
1.106630338,4.56E-02,,,,,,,,,,
1.11551906,0.113074762,,,,,,,,,,
1.130666164,0.157839459,,,,,,,,,,
1.149196985,0.174290243,,,,,,,,,,
1.168009647,0.163589227,,,,,,,,,,
1.184380555,0.130944341,,,,,,,,,,
1.196255538,8.30E-02,,,,,,,,,,
1.202312769,2.62E-02,,,,,,,,,,
1.201928953,-3.31E-02,,,,,,,,,,
1.195142597,-8.92E-02,,,,,,,,,,
1.182656677,-0.135706587,,,,,,,,,,
1.165878144,-0.166106449,,,,,,,,,,
1.146946266,-0.173836056,,,,,,,,,,
1.128649938,-0.154007844,,,,,,,,,,
1.114101733,-0.106135629,,,,,,,,,,
1.106097479,-3.68E-02,,,,,,,,,,
1.106305434,4.05E-02,,,,,,,,,,
1.114681043,0.109063444,,,,,,,,,,
1.129483529,0.15565178,,,,,,,,,,
1.147882815,0.174071723,,,,,,,,,,
1.166769718,0.165095856,,,,,,,,,,
1.183382032,0.133749831,,,,,,,,,,
1.195615824,8.66E-02,,,,,,,,,,
1.202099657,3.03E-02,,,,,,,,,,
1.202163808,-2.91E-02,,,,,,,,,,
1.195801841,-8.56E-02,,,,,,,,,,
1.183670162,-0.132953844,,,,,,,,,,
1.167125982,-0.164675083,,,,,,,,,,
1.14825901,-0.17414759,,,,,,,,,,
1.129820535,-0.156292179,,,,,,,,,,
1.114917948,-0.110223289,,,,,,,,,,
1.106394501,-4.20E-02,,,,,,,,,,
1.106019647,3.53E-02,,,,,,,,,,
1.113873693,0.104945618,,,,,,,,,,
1.12831791,0.153328756,,,,,,,,,,
1.146570785,0.17372269,,,,,,,,,,
1.16551882,0.166496722,,,,,,,,,,
1.182362622,0.136481091,,,,,,,,,,
1.19494879,9.02E-02,,,,,,,,,,
1.201856091,3.43E-02,,,,,,,,,,
1.202368179,-2.51E-02,,,,,,,,,,
1.19643367,-8.19E-02,,,,,,,,,,
1.1846626,-0.130127499,,,,,,,,,,
1.168362623,-0.163138544,,,,,,,,,,
1.149573612,-0.174328956,,,,,,,,,,
1.131007855,-0.158440975,,,,,,,,,,
1.115764598,-0.114203507,,,,,,,,,,
1.106730547,-4.71E-02,,,,,,,,,,
1.105773274,3.00E-02,,,,,,,,,,
1.113097801,0.100724665,,,,,,,,,,
1.127170325,0.150871169,,,,,,,,,,
1.145261884,0.173242003,,,,,,,,,,
1.164257759,0.167789793,,,,,,,,,,
1.181322894,0.139135922,,,,,,,,,,
1.194254767,9.38E-02,,,,,,,,,,
1.201582186,3.83E-02,,,,,,,,,,
1.20254197,-2.10E-02,,,,,,,,,,
1.197037774,-7.82E-02,,,,,,,,,,
1.185633445,-0.127229743,,,,,,,,,,
1.169587282,-0.161498902,,,,,,,,,,
1.150889095,-0.174381415,,,,,,,,,,
1.132210873,-0.160453659,,,,,,,,,,
1.116640861,-0.118073132,,,,,,,,,,
1.107105267,-5.22E-02,,,,,,,,,,
1.105566573,2.48E-02,,,,,,,,,,
1.112354131,9.64E-02,,,,,,,,,,
1.126041785,0.148279969,,,,,,,,,,
1.14395711,0.172628615,,,,,,,,,,
1.162987356,0.168973066,,,,,,,,,,
1.180263431,0.141712126,,,,,,,,,,
1.193534105,9.73E-02,,,,,,,,,,
1.201278069,4.23E-02,,,,,,,,,,
1.2026851,-1.69E-02,,,,,,,,,,
1.197613853,-7.45E-02,,,,,,,,,,
1.186582165,-0.124262762,,,,,,,,,,
1.170799188,-0.159758253,,,,,,,,,,
1.152204491,-0.174306316,,,,,,,,,,
1.13342856,-0.162329814,,,,,,,,,,
